123,347,129,237,273,133
121,349,134,237,272,134
114,352,134,237,276,139
108,352,129,237,291,138
103,354,120,242,292,142
104,346,131,242,301,143
114,330,131,242,272,137
119,330,127,242,275,148
121,333,124,242,270,150
112,334,124,242,277,154
121,351,139,267,258,156
119,359,139,267,269,160
118,338,142,267,267,162
109,338,142,267,271,167
114,336,153,315,266,165
117,349,133,315,284,144
103,354,134,315,292,133
103,350,128,315,294,133
103,353,128,315,294,131
99,365,143,315,290,137
93,352,143,315,292,132
94,347,143,315,268,132
100,345,143,358,280,126
101,363,251,358,253,132
93,352,240,358,262,133
95,330,133,358,248,129
104,334,133,358,260,133
109,331,327,358,257,142
117,329,327,358,258,142
114,322,128,358,257,143
108,322,128,358,260,138
110,320,133,358,269,137
108,321,132,330,267,130
112,328,123,330,264,126
107,334,123,330,266,135
112,326,130,330,265,140
112,326,127,330,277,132
112,323,131,338,291,135
112,326,131,331,291,129
112,330,122,331,291,128
112,339,122,331,282,136
112,341,134,331,271,142
111,341,135,323,279,139
112,342,141,323,273,141
114,342,141,308,273,140
107,342,134,308,272,140
110,344,130,308,287,136
112,345,117,308,285,137
108,354,117,308,290,156
111,342,124,308,284,160
108,342,122,308,285,158
101,330,133,308,267,160
103,342,129,313,267,161
101,338,131,313,287,157
108,343,125,313,291,145
113,342,135,313,290,146
113,345,135,313,295,146
112,339,132,313,292,147
111,342,129,313,295,154
107,337,138,313,295,157
112,337,138,313,307,156
110,337,132,313,307,159
109,337,133,313,310,152
111,345,142,313,280,152
106,342,142,313,280,152
105,341,140,313,268,155
109,341,136,313,264,152
118,340,122,326,265,152
115,340,122,318,265,150
115,334,131,318,265,158
101,339,128,334,264,166
97,337,120,334,274,168
93,348,120,342,268,165
96,354,122,342,254,162
106,349,122,342,264,145
107,342,127,396,263,144
113,342,126,396,267,134
110,338,132,396,267,132
101,329,131,396,277,126
103,327,122,396,264,127
105,329,119,396,256,127
105,334,122,398,243,131
104,334,118,398,242,134
109,319,131,398,247,143
119,319,131,370,264,137
119,317,136,370,278,135
112,327,132,370,280,131
112,327,132,370,246,131
112,326,125,370,255,125
112,320,141,370,259,135
95,323,140,370,277,121
95,318,130,370,272,121
98,319,128,370,264,126
94,320,126,365,258,127
92,338,126,365,262,127
96,337,140,347,272,127
94,339,141,347,280,123
95,334,139,347,266,131
94,336,139,357,256,133
90,334,124,357,239,132
91,334,123,357,249,126
92,309,141,357,245,138
92,317,141,357,254,129
94,319,138,357,259,124
91,324,138,316,259,122
91,326,125,316,252,125
109,330,125,316,258,119
110,327,136,316,251,141
109,328,128,316,256,138
107,329,125,316,261,147
96,328,125,302,243,134
96,324,125,302,236,132
102,324,122,302,229,114
102,308,126,307,228,122
104,311,126,323,240,118
104,316,132,323,240,118
104,340,110,323,256,111
101,349,115,323,251,115
100,354,115,323,257,107
100,353,134,323,250,118
96,349,130,323,241,111
96,342,128,323,239,113
91,342,128,323,250,113
88,345,138,329,261,118
83,333,135,329,264,114
84,333,138,307,258,114
84,323,172,307,252,132
86,332,203,307,250,157
91,332,160,307,250,160
91,335,146,307,246,202
95,328,149,302,259,221
97,328,152,302,259,221
97,325,143,302,296,242
98,322,144,302,308,241
100,322,121,302,308,241
100,320,126,302,292,228
100,313,121,302,288,223
105,315,115,302,288,228
105,307,129,302,279,231
105,308,145,302,262,233
107,308,132,309,260,240
107,303,124,309,258,245
105,303,117,289,265,245
105,302,116,289,268,244
105,301,129,305,277,243
107,301,133,310,277,243
107,301,133,310,277,234
103,299,118,310,279,233
100,302,117,310,279,230
100,302,121,310,275,227
